,term,justiceName,medianJJ,liberal,median,lib_median,lib_court,caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,vote,opinion,direction,majority,firstAgreement,secondAgreement,_merge
437,1993,WHRehnquist,AMKennedy,0,0,0,0,1993-005,1993-005-01,1993-005-01-01,1993-005-01-01-01-02,11/30/93,6,510 U.S. 27,114 S. Ct. 425,126 L. Ed. 2d 396,1993 U.S. LEXIS 7635,1606,Rehnquist,92-1123,"IZUMI SEIMITSU KOGYO KABUSHIKI KAISHA v. U. S. PHILIPS CORPORATION, et al.",10/12/93,NA,159,NA,184,NA,1,NA,NA,0,58,NA,8,NA,0,2,6,1,1,9,0,0,0,0,90150,9,1,0,3,4,4,403,,NA,102,1,7,2,102,1,1,1,2,NA,NA,3
438,1994,AMKennedy,SDOConnor,0,0,0,0,1994-042,1994-042-01,1994-042-01-01,1994-042-01-01-01-05,4/18/95,1,514 U.S. 280,115 S. Ct. 1483,131 L. Ed. 2d 385,1995 U.S. LEXIS 2841,1607,Rehnquist,94-286,"FREIGHTLINER CORPORATION, et al. v. BEN MYRICK, ET UX., et al.",2/22/95,NA,184,NA,208,NA,1,NA,NA,0,60,NA,31,NA,0,12,3,1,1,2,0,0,0,0,100030,10,1,0,4,NA,6,600,15 U.S.C. Œ_ 1381,108,102,1,9,0,106,1,1,1,2,NA,NA,3
439,1994,AScalia,SDOConnor,0,0,0,0,1994-076,1994-076-01,1994-076-01-01,1994-076-01-01-01-04,6/14/95,1,515 U.S. 389,115 S. Ct. 2199,132 L. Ed. 2d 351,1995 U.S. LEXIS 4045,1607,Rehnquist,94-6187,STEVEN KURT WITTE v. UNITED STATES,4/17/95,NA,100,NA,27,NA,1,NA,NA,0,121,NA,25,NA,0,2,3,1,1,2,0,0,0,0,10170,1,1,0,1,NA,2,206,,104,102,1,8,1,105,4,2,1,2,NA,NA,3
440,1994,CThomas,SDOConnor,0,0,0,0,1994-063,1994-063-02,1994-063-02-01,1994-063-02-01-01-07,5/30/95,1,515 U.S. 29,115 S. Ct. 1927,132 L. Ed. 2d 27,1995 U.S. LEXIS 3641,1607,Rehnquist,94-835,"CROWN CORK & SEAL CO., INC. v. UNITED STEELWORKERS OF AMERICA, AFL-CIO-CLC",4/25/95,NA,151,NA,249,NA,1,NA,NA,0,109,NA,23,NA,0,2,2,1,1,2,0,0,0,0,10350,1,1,0,4,NA,6,600,29 U.S.C. Œ_ 2101,107,102,1,9,0,108,1,1,1,2,NA,NA,3
441,1994,DHSouter,SDOConnor,1,0,0,0,1994-089,1994-089-01,1994-089-01-01,1994-089-01-01-01-06,6/29/95,1,515 U.S. 737,115 S. Ct. 2431,132 L. Ed. 2d 635,1995 U.S. LEXIS 4464,1607,Rehnquist,94-558,UNITED STATES v. HAYS et al.,4/19/95,NA,27,NA,251,NA,2,NA,NA,1,77,NA,77,NA,0,1,NA,2,1,5,0,1,0,0,90240,9,1,0,1,NA,1,139,,104,102,1,9,0,107,3,1,1,2,110,NA,3
442,1994,JPStevens,SDOConnor,1,0,0,0,1994-086,1994-086-01,1994-086-01-01,1994-086-01-01-01-02,6/21/95,1,515 U.S. 618,115 S. Ct. 2371,132 L. Ed. 2d 541,1995 U.S. LEXIS 4250,1607,Rehnquist,94-226,"FLORIDA BAR v. WENT FOR IT, INC., AND JOHN T. BLAKELY",1/11/95,NA,216,NA,111,NA,1,NA,NA,0,57,NA,31,NA,0,12,2,2,1,3,0,1,0,0,60020,6,1,0,2,NA,2,200,,104,102,1,5,4,103,2,1,2,1,106,NA,3
443,1994,RBGinsburg,SDOConnor,1,0,0,0,1994-059,1994-059-01,1994-059-01-01,1994-059-01-01-01-08,5/22/95,1,514 U.S. 779,115 S. Ct. 1842,131 L. Ed. 2d 881,1995 U.S. LEXIS 3487,1607,Rehnquist,93-1456,"U.S. TERM LIMITS, INC., et al. v. RAY THORNTON et al.",11/29/94,NA,207,NA,251,NA,1,NA,NA,0,302,5,300,5,1,10,2,2,3,2,0,0,0,0,100130,10,2,0,2,NA,1,102,,103,103,1,5,4,109,1,1,2,2,NA,NA,3
444,1994,SDOConnor,SDOConnor,0,1,0,0,1994-089,1994-089-02,1994-089-02-01,1994-089-02-01-01-03,6/29/95,1,515 U.S. 737,115 S. Ct. 2431,132 L. Ed. 2d 635,1995 U.S. LEXIS 4464,1607,Rehnquist,94-627,LOUISIANA et al. v. HAYS et al.,4/19/95,NA,28,22,251,NA,2,NA,NA,1,77,NA,77,NA,0,1,NA,2,1,5,0,1,0,0,90240,9,1,0,1,NA,1,139,,104,102,1,9,0,104,1,2,1,2,NA,NA,3
445,1994,SGBreyer,SDOConnor,1,0,0,0,1994-085,1994-085-01,1994-085-01-01,1994-085-01-01-01-09,6/21/95,1,515 U.S. 593,115 S. Ct. 2357,132 L. Ed. 2d 520,1995 U.S. LEXIS 4251,1607,Rehnquist,94-270,UNITED STATES v. ROBERT P. AGUILAR,3/20/95,NA,27,NA,16,60,1,NA,NA,0,50,NA,29,NA,1,2,3,1,1,4,0,1,0,0,10520,1,2,0,4,NA,6,600,18 U.S.C. Œ_ 1503,102,102,1,6,3,110,1,1,2,2,NA,NA,3
446,1994,WHRehnquist,SDOConnor,0,0,0,0,1994-063,1994-063-02,1994-063-02-01,1994-063-02-01-01-01,5/30/95,1,515 U.S. 29,115 S. Ct. 1927,132 L. Ed. 2d 27,1995 U.S. LEXIS 3641,1607,Rehnquist,94-835,"CROWN CORK & SEAL CO., INC. v. UNITED STEELWORKERS OF AMERICA, AFL-CIO-CLC",4/25/95,NA,151,NA,249,NA,1,NA,NA,0,109,NA,23,NA,0,2,2,1,1,2,0,0,0,0,10350,1,1,0,4,NA,6,600,29 U.S.C. Œ_ 2101,107,102,1,9,0,102,1,1,1,2,NA,NA,3
447,1995,AMKennedy,AMKennedy,0,1,0,0,1995-018,1995-018-01,1995-018-01-01,1995-018-01-01-01-05,1/17/96,1,516 U.S. 235,116 S. Ct. 647,133 L. Ed. 2d 611,1996 U.S. LEXIS 694,1607,Rehnquist,94-1785,COMMISSIONER OF INTERNAL REVENUE v. ROBERT F. LUNDY,11/6/95,NA,369,NA,240,NA,1,69,NA,0,9,NA,24,NA,0,2,3,1,1,3,0,1,0,0,120010,12,2,0,4,NA,3,345,,104,102,1,7,2,106,1,1,2,2,NA,NA,3
448,1995,AScalia,AMKennedy,0,0,0,0,1995-028,1995-028-01,1995-028-01-01,1995-028-01-01-01-04,2/27/96,1,516 U.S. 400,116 S. Ct. 890,134 L. Ed. 2d 34,1996 U.S. LEXIS 1552,1607,Rehnquist,95-6,NORFOLK & WESTERN RAILWAY CO. v. HILES,1/8/96,NA,231,NA,145,NA,1,NA,NA,0,302,17,301,17,0,2,2,2,1,3,0,1,0,0,80070,8,1,0,4,NA,6,600,49 U.S.C. Œ_ 2030,108,102,1,9,0,105,1,1,1,2,NA,NA,3
449,1995,CThomas,AMKennedy,0,0,0,0,1995-046,1995-046-01,1995-046-01-01,1995-046-01-01-01-07,4/23/96,1,517 U.S. 392,116 S. Ct. 1396,134 L. Ed. 2d 593,1996 U.S. LEXIS 2801,1607,Rehnquist,95-210,HOLLY FARMS CORPORATION et al. v. NATIONAL LABOR RELATIONS LABOR BOARD et al.,2/21/96,NA,152,NA,382,NA,1,82,NA,0,24,NA,24,NA,0,2,2,2,1,2,0,0,0,0,70100,7,2,0,5,4,3,356,,109,103,1,5,4,108,2,1,1,1,104,NA,3
450,1995,DHSouter,AMKennedy,1,0,0,0,1995-068,1995-068-03,1995-068-03-01,1995-068-03-01-01-06,6/13/96,7,517 U.S. 952,116 S. Ct. 1941,135 L. Ed. 2d 248,1996 U.S. LEXIS 3882,1607,Rehnquist,94-988,UNITED STATES v. AL VERA et al.,12/5/95,NA,27,NA,251,NA,2,NA,NA,1,121,NA,121,NA,0,1,NA,1,3,2,0,0,0,0,20090,2,1,0,2,NA,2,231,,104,102,1,5,4,107,2,2,2,1,NA,NA,3
451,1995,JPStevens,AMKennedy,1,0,0,0,1995-080,1995-080-01,1995-080-01-01,1995-080-01-01-01-02,6/24/96,1,518 U.S. 322,116 S. Ct. 2163,135 L. Ed. 2d 590,1996 U.S. LEXIS 4241,1607,Rehnquist,95-6465,RAY A. LEWIS v. UNITED STATES,4/23/96,NA,100,NA,27,NA,1,NA,NA,0,94,NA,22,NA,0,2,2,1,1,2,0,0,0,0,10580,1,1,0,1,NA,2,215,,104,102,1,7,2,103,2,2,2,1,NA,NA,3
452,1995,RBGinsburg,AMKennedy,1,0,0,0,1995-089,1995-089-01,1995-089-01-01,1995-089-01-01-01-08,6/28/96,1,518 U.S. 712,116 S. Ct. 2353,135 L. Ed. 2d 874,1996 U.S. LEXIS 4263,1607,Rehnquist,95-191,"O'HARE TRUCK SERVICE, INCORPORATED, et al. v. CITY OF NORTHLAKE et al.",3/20/96,NA,176,NA,3,17,1,NA,NA,0,66,NA,27,NA,0,2,2,1,1,4,0,1,0,0,30010,3,2,0,2,NA,2,201,,106,102,1,7,2,109,1,1,2,2,NA,NA,3
453,1995,SDOConnor,AMKennedy,0,0,0,0,1995-081,1995-081-01,1995-081-01-01,1995-081-01-01-01-03,6/24/96,1,518 U.S. 343,116 S. Ct. 2174,135 L. Ed. 2d 606,1996 U.S. LEXIS 4220,1607,Rehnquist,94-1511,"SAMUEL A. LEWIS, DIRECTOR, ARIZONA DEPARTMENT OF CORRECTIONS, et al. v. FLETCHER CASEY, JR., et al.",11/29/95,NA,28,4,215,NA,1,NA,NA,0,45,NA,29,NA,0,12,2,2,1,4,0,1,1,0,40040,4,1,0,3,7,NA,NA,,105,102,1,8,1,104,1,1,1,2,NA,NA,3
454,1995,SGBreyer,AMKennedy,1,0,0,0,1995-001,1995-001-01,1995-001-01-01,1995-001-01-01-01-09,10/10/95,2,516 U.S. 1,116 S. Ct. 7,133 L. Ed. 2d 1,1995 U.S. LEXIS 6760,1607,Rehnquist,94-1419,"TANA WOOD, SUPERINTENDENT, WASHINGTON STATE PENITENTIARY v. DWAYNE EARL BARTHOLOMEW",NA,NA,28,56,126,NA,1,NA,NA,0,129,NA,29,NA,0,12,3,2,1,4,0,1,0,0,10160,1,1,0,7,NA,NA,NA,,NA,102,1,5,0,110,7,1,NA,NA,NA,NA,3
455,1995,WHRehnquist,AMKennedy,0,0,0,0,1995-047,1995-047-01,1995-047-01-01,1995-047-01-01-01-01,4/29/96,1,517 U.S. 416,116 S. Ct. 1460,134 L. Ed. 2d 613,1996 U.S. LEXIS 2950,1607,Rehnquist,94-9247,CHARLES CARLISLE v. UNITED STATES,1/16/96,NA,100,NA,27,NA,1,NA,NA,0,82,NA,26,NA,0,12,4,1,1,2,0,0,0,0,10370,1,1,0,4,NA,4,401,,105,102,1,7,2,102,1,1,1,2,NA,NA,3
456,1996,AMKennedy,AMKennedy,0,1,0,0,1996-095,1996-095-02,1996-095-02-01,1996-095-02-01-01-05,6/27/97,1,521 U.S. 898,117 S. Ct. 2365,138 L. Ed. 2d 914,1997 U.S. LEXIS 4044,1607,Rehnquist,95-1503,RICHARD MACK v. UNITED STATES,12/3/96,NA,19,4,27,NA,1,NA,NA,0,88,NA,29,NA,1,12,3,2,2,3,0,1,0,0,100120,10,1,0,1,NA,6,600,18 U.S.C. Œ_ 922,105,102,1,5,4,106,1,1,1,2,NA,NA,3
457,1996,AScalia,AMKennedy,0,0,0,0,1996-047,1996-047-01,1996-047-01-01,1996-047-01-01-01-04,4/28/97,1,520 U.S. 385,117 S. Ct. 1416,137 L. Ed. 2d 615,1997 U.S. LEXIS 2794,1607,Rehnquist,96-5955,STEINEY RICHARDS v. WISCONSIN,3/24/97,NA,100,NA,28,58,1,NA,NA,0,302,58,300,58,0,12,2,1,1,2,0,0,0,0,10050,1,1,0,2,NA,2,205,,103,102,1,9,0,105,1,1,1,2,NA,NA,3
458,1996,CThomas,AMKennedy,0,0,0,0,1996-035,1996-035-01,1996-035-01-01,1996-035-01-01-01-07,3/3/97,6,520 U.S. 83,117 S. Ct. 1028,137 L. Ed. 2d 203,1997 U.S. LEXIS 1490,1607,Rehnquist,95-1873,"GUY E. ADAMS, et al. v. CHARLIE FRANK ROBERTSON AND LIBERTY NATIONAL LIFE INSURANCE COMPANY",1/14/97,NA,123,NA,171,NA,1,NA,NA,0,302,1,300,1,0,12,2,1,1,9,0,0,0,0,90150,9,1,0,3,NA,5,508,,NA,102,1,9,0,108,1,1,1,2,NA,NA,3
459,1996,DHSouter,AMKennedy,1,0,0,0,1996-041,1996-041-01,1996-041-01-01,1996-041-01-01-01-06,3/31/97,1,520 U.S. 273,117 S. Ct. 1228,137 L. Ed. 2d 448,1997 U.S. LEXIS 2076,1607,Rehnquist,95-2031,"THOMAS YOUNG, et al. v. KIRK FORDICE et al.",1/6/97,NA,251,NA,28,29,2,NA,NA,1,85,NA,85,NA,0,1,NA,1,1,4,0,1,0,0,20020,2,2,0,4,NA,3,378,,110,102,1,9,0,107,1,1,2,2,NA,NA,3
460,1996,JPStevens,AMKennedy,1,0,0,0,1996-031,1996-031-01,1996-031-01-01,1996-031-01-01-01-02,2/26/97,1,519 U.S. 482,117 S. Ct. 921,137 L. Ed. 2d 107,1997 U.S. LEXIS 1452,1607,Rehnquist,95-1228,UNITED STATES v. JERRY E. WELLS AND KENNETH R. STEELE,11/4/96,NA,27,NA,100,NA,1,NA,NA,0,87,NA,28,NA,0,2,5,2,1,5,0,1,0,0,10420,1,1,0,4,NA,6,600,18 U.S.C. Œ_ 1014,107,102,1,8,1,103,2,2,2,1,NA,NA,3
461,1996,RBGinsburg,AMKennedy,1,0,0,0,1996-019,1996-019-01,1996-019-01-01,1996-019-01-01-01-08,2/18/97,1,519 U.S. 278,117 S. Ct. 811,136 L. Ed. 2d 761,1997 U.S. LEXIS 692,1607,Rehnquist,95-1232,"GENERAL MOTORS CORPORATION v. ROGER W. TRACY, TAX COMMISSIONER OF OHIO",10/7/96,NA,189,NA,19,41,1,NA,NA,0,300,41,300,41,0,11,9,2,1,2,0,0,0,0,80100,8,2,0,2,NA,1,111,,107,102,1,8,1,109,1,1,2,2,NA,NA,3
462,1996,SDOConnor,AMKennedy,0,0,0,0,1996-033,1996-033-01,1996-033-01-01,1996-033-01-01-01-03,3/3/97,1,520 U.S. 17,117 S. Ct. 1040,137 L. Ed. 2d 146,1997 U.S. LEXIS 1476,1607,Rehnquist,95-728,"WARNER-JENKINSON COMPANY, INC., et al. v. HILTON DAVIS CHEMICAL CO.",10/15/96,NA,184,NA,184,NA,1,NA,NA,0,104,NA,8,NA,1,12,2,1,1,4,0,1,0,0,80180,8,2,0,7,NA,NA,NA,,108,102,1,9,0,104,1,1,2,2,NA,NA,3
463,1996,SGBreyer,AMKennedy,1,0,0,0,1996-076,1996-076-02,1996-076-02-01,1996-076-02-01-01-09,6/19/97,1,521 U.S. 74,117 S. Ct. 1925,138 L. Ed. 2d 285,1997 U.S. LEXIS 3863,1607,Rehnquist,95-1460,UNITED STATES v. DAVIDA JOHNSON et al.,12/9/96,NA,27,NA,19,13,2,27,NA,1,61,NA,61,NA,0,1,NA,1,1,2,0,0,0,0,20020,2,1,0,4,3,3,378,,106,102,1,5,4,110,2,2,2,1,NA,NA,3
464,1996,WHRehnquist,AMKennedy,0,0,0,0,1996-090,1996-090-01,1996-090-01-01,1996-090-01-01-01-01,6/25/97,1,521 U.S. 642,117 S. Ct. 2199,138 L. Ed. 2d 724,1997 U.S. LEXIS 4033,1607,Rehnquist,96-842,UNITED STATES v. JAMES HERMAN O'HAGAN,4/16/97,NA,27,NA,111,NA,1,105,NA,0,83,NA,28,NA,1,2,3,1,1,4,0,1,0,0,80120,8,2,0,4,5,3,365,,109,103,1,6,3,102,2,1,1,1,108,NA,3
465,1997,AMKennedy,AMKennedy,0,1,0,0,1997-095,1997-095-01,1997-095-01-01,1997-095-01-01-01-05,6/25/98,1,524 U.S. 417,118 S. Ct. 2091,141 L. Ed. 2d 393,1998 U.S. LEXIS 4215,1607,Rehnquist,97-1374,"WILLIAM J. CLINTON, PRESIDENT OF THE UNITED STATES, et al. v. CITY OF NEW YORK, et al.",4/27/98,NA,19,60,3,37,2,NA,NA,0,55,NA,55,NA,0,1,NA,3,2,2,0,0,0,0,130020,13,3,0,1,NA,1,109,,103,102,1,6,3,106,3,2,NA,2,NA,NA,3
466,1997,AScalia,AMKennedy,0,0,0,0,1997-010,1997-010-01,1997-010-01-01,1997-010-01-01-01-04,12/10/97,1,522 U.S. 118,118 S. Ct. 502,139 L. Ed. 2d 471,1997 U.S. LEXIS 7498,1607,Rehnquist,96-792,LYNNE KALINA v. RODNEY FLETCHER,10/7/97,NA,19,56,110,NA,1,NA,NA,0,129,NA,29,NA,0,2,2,2,1,2,0,0,0,0,20400,2,2,0,4,NA,3,314,,103,102,1,9,0,105,3,2,2,2,NA,NA,3
467,1997,CThomas,AMKennedy,0,0,0,0,1997-093,1997-093-01,1997-093-01-01,1997-093-01-01-01-07,6/22/98,1,524 U.S. 381,118 S. Ct. 2047,141 L. Ed. 2d 364,1998 U.S. LEXIS 4029,1607,Rehnquist,97-461,"WISCONSIN DEPARTMENT OF CORRECTIONS, et al. v. KEITH D. SCHACHT",4/20/98,NA,7,58,8,58,1,NA,NA,0,133,NA,27,NA,0,2,5,1,1,5,0,1,0,0,90320,9,2,0,4,NA,6,600,28 U.S.C. Œ_ 1441,110,102,1,9,0,108,1,1,2,2,NA,NA,3
468,1997,DHSouter,AMKennedy,1,0,0,0,1997-065,1997-065-01,1997-065-01-01,1997-065-01-01-01-06,5/18/98,1,523 U.S. 666,118 S. Ct. 1633,140 L. Ed. 2d 875,1998 U.S. LEXIS 3102,1607,Rehnquist,96-779,ARKANSAS EDUCATIONAL TELEVISION COMMISSION v. RALPH P. FORBES,10/8/97,NA,191,NA,211,NA,1,NA,NA,0,47,NA,28,NA,0,3,4,2,1,3,0,1,0,0,30010,3,1,0,2,NA,2,200,,106,102,1,6,3,107,2,1,2,1,103,NA,3
469,1997,JPStevens,AMKennedy,1,0,0,0,1997-055,1997-055-01,1997-055-01-01,1997-055-01-01-01-02,4/22/98,7,523 U.S. 420,118 S. Ct. 1428,140 L. Ed. 2d 575,1998 U.S. LEXIS 2789,1607,Rehnquist,96-1060,"LORELYN PENERO MILLER v. MADELEINE K. ALBRIGHT, SECRETARY OF STATE",11/4/97,NA,106,NA,328,NA,1,28,NA,0,55,NA,32,NA,0,11,2,1,1,2,0,0,0,0,20200,2,1,0,1,NA,3,344,,103,102,1,6,3,103,5,2,1,2,NA,NA,3
470,1997,RBGinsburg,AMKennedy,1,0,0,0,1997-072,1997-072-01,1997-072-01-01,1997-072-01-01-01-08,5/26/98,1,523 U.S. 866,118 S. Ct. 1761,140 L. Ed. 2d 1070,1998 U.S. LEXIS 3403,1607,Rehnquist,97-428,"AIR LINE PILOTS ASSOCIATION v. ROBERT A. MILLER, et al.",3/23/98,NA,249,NA,145,NA,1,NA,NA,0,55,NA,32,NA,0,2,3,1,1,2,0,0,0,0,70010,7,1,0,3,7,NA,NA,,109,102,1,7,2,109,1,2,1,2,NA,NA,3
471,1997,SDOConnor,AMKennedy,0,0,0,0,1997-073,1997-073-01,1997-073-01-01,1997-073-01-01-01-03,6/1/98,1,524 U.S. 1,118 S. Ct. 1772,141 L. Ed. 2d 1,1998 U.S. LEXIS 3568,1607,Rehnquist,97-643,UNITED STATES v. VICKIE S. CABRALES,4/29/98,NA,27,NA,100,NA,1,NA,NA,0,87,NA,28,NA,0,2,2,2,1,2,0,0,0,0,90140,9,2,0,4,NA,4,401,,109,102,1,9,0,104,1,1,2,2,NA,NA,3
472,1997,SGBreyer,AMKennedy,1,0,0,0,1997-048,1997-048-01,1997-048-01-01,1997-048-01-01-01-09,3/31/98,1,523 U.S. 303,118 S. Ct. 1261,140 L. Ed. 2d 413,1998 U.S. LEXIS 2303,1607,Rehnquist,96-1133,UNITED STATES v. EDWARD G. SCHEFFER,11/3/97,NA,27,NA,186,NA,1,NA,NA,0,5,NA,4,NA,1,12,3,2,1,3,0,1,0,0,10270,1,1,0,1,NA,2,217,,108,102,1,8,1,110,3,1,1,2,106,NA,3
473,1997,WHRehnquist,AMKennedy,0,0,0,0,1997-051,1997-051-03,1997-051-03-01,1997-051-03-01-01-01,4/14/98,2,523 U.S. 371,118 S. Ct. 1352,140 L. Ed. 2d 529,1998 U.S. LEXIS 2465,1607,Rehnquist,97-8660,In re ANGEL FRANCISCO BREARD,NA,NA,126,NA,28,55,1,NA,NA,0,126,NA,24,NA,0,12,2,1,1,9,0,0,0,0,10020,1,1,0,4,NA,3,341,,NA,102,1,6,3,102,1,1,1,2,NA,NA,3
474,1998,AMKennedy,AMKennedy,0,1,0,0,1998-027,1998-027-01,1998-027-01-01,1998-027-01-01-01-05,3/2/99,1,526 U.S. 32,119 S. Ct. 957,143 L. Ed. 2d 27,1999 U.S. LEXIS 1706,1607,Rehnquist,97-1536,"ARIZONA DEPARTMENT OF REVENUE v. BLAZE CONSTRUCTION COMPANY, INC.",12/8/98,NA,7,4,176,NA,1,117,4,0,301,4,300,4,1,12,9,2,1,4,0,1,0,0,100110,10,1,0,7,NA,NA,NA,,108,102,1,9,0,106,1,1,1,2,NA,NA,3
475,1998,AScalia,AMKennedy,0,0,0,0,1998-030,1998-030-01,1998-030-01-01,1998-030-01-01-01-04,3/3/99,1,526 U.S. 86,119 S. Ct. 1003,143 L. Ed. 2d 171,1999 U.S. LEXIS 1710,1607,Rehnquist,97-1184,"NATIONAL FEDERATION OF FEDERAL EMPLOYEES, LOCAL 1309 v. DEPARTMENT OF THE INTERIOR et al. ",11/9/98,NA,249,NA,326,NA,1,47,NA,0,24,NA,24,NA,0,2,8,1,1,5,0,1,0,0,70070,7,2,0,4,NA,6,600,5 U.S.C. Œ_ 7101,110,103,1,5,4,105,2,1,1,1,104,NA,3
476,1998,CThomas,AMKennedy,0,0,0,0,1998-069,1998-069-01,1998-069-01-01,1998-069-01-01-01-07,6/10/99,1,527 U.S. 41,119 S. Ct. 1849,144 L. Ed. 2d 67,1999 U.S. LEXIS 4005,1607,Rehnquist,97-1121,CITY OF CHICAGO v. JESUS MORALES et al.,12/9/98,NA,3,17,100,NA,1,NA,NA,0,302,17,300,17,0,12,2,2,4,2,0,0,0,0,40010,4,2,0,2,NA,2,230,,103,103,1,6,3,108,2,2,1,1,NA,NA,3
477,1998,DHSouter,AMKennedy,1,0,0,0,1998-088,1998-088-01,1998-088-01-01,1998-088-01-01-01-06,6/22/99,1,527 U.S. 581,119 S. Ct. 2176,144 L. Ed. 2d 540,1999 U.S. LEXIS 4368,1607,Rehnquist,98-536,"TOMMY OLMSTEAD, COMMISSIONER, GEORGIA DEPARTMENT OF HUMAN RESOURCES, et al. v. L. C., BY JONATHAN ZIMRING, GUARDIAN AD LITEM AND NEXT FRIEND, et al.",4/21/99,NA,19,13,229,NA,1,NA,NA,0,60,NA,31,NA,0,10,2,2,1,7,0,0,0,0,20210,2,2,0,4,NA,3,300,,109,103,1,6,3,107,1,1,2,2,NA,NA,3
478,1998,JPStevens,AMKennedy,1,0,0,0,1998-044,1998-044-01,1998-044-01-01,1998-044-01-01-01-02,4/5/99,1,526 U.S. 314,119 S. Ct. 1307,143 L. Ed. 2d 424,1999 U.S. LEXIS 2348,1607,Rehnquist,97-7541,AMANDA MITCHELL v. UNITED STATES,12/9/98,NA,126,NA,27,NA,1,NA,NA,0,109,NA,23,NA,0,4,2,1,1,4,0,1,0,0,10090,1,2,0,1,NA,2,210,,106,103,1,5,4,103,1,1,2,2,NA,NA,3
479,1998,RBGinsburg,AMKennedy,1,0,0,0,1998-075,1998-075-01,1998-075-01-01,1998-075-01-01-01-08,6/17/99,1,527 U.S. 229,119 S. Ct. 1979,144 L. Ed. 2d 258,1999 U.S. LEXIS 4190,1607,Rehnquist,98-369,"NATIONAL AERONAUTICS AND SPACE ADMINISTRATION, ETC., et al. v. FEDERAL LABOR RELATIONS AUTHORITY et al.",3/23/99,NA,376,NA,347,NA,1,76,NA,0,31,NA,31,NA,0,2,9,2,1,2,0,0,0,0,70170,7,2,0,4,5,6,600,5 U.S.C. Œ_ 7114,103,103,1,5,4,109,1,1,2,2,NA,NA,3
480,1998,SDOConnor,AMKennedy,0,0,0,0,1998-020,1998-020-07,1998-020-07-01,1998-020-07-01-01-03,1/25/99,1,525 U.S. 366,119 S. Ct. 721,142 L. Ed. 2d 834,1999 U.S. LEXIS 903,1607,Rehnquist,97-1099,FEDERAL COMMUNICATIONS COMMISSION AND UNITED STATES v. CALIFORNIA et al. ,10/13/98,NA,205,NA,338,NA,1,38,NA,0,28,NA,28,NA,0,12,NA,1,1,7,0,1,0,0,80340,8,2,0,4,NA,3,326,,105,103,1,5,3,104,NA,NA,NA,NA,NA,NA,3
481,1998,SGBreyer,AMKennedy,1,0,0,0,1998-056,1998-056-01,1998-056-01-01,1998-056-01-01-01-09,5/17/99,1,526 U.S. 574,119 S. Ct. 1563,143 L. Ed. 2d 760,1999 U.S. LEXIS 3170,1607,Rehnquist,98-470,RUHRGAS AG v. MARATHON OIL COMPANY et al.,3/22/99,NA,159,NA,198,NA,1,NA,NA,0,121,NA,25,NA,1,2,5,1,1,4,0,1,0,0,90320,9,2,0,4,NA,6,600,28 U.S.C. Œ_ 1331,109,102,1,9,0,110,1,1,2,2,NA,NA,3
482,1998,WHRehnquist,AMKennedy,0,0,0,0,1998-040,1998-040-03,1998-040-03-01,1998-040-03-01-01-01,3/29/99,2,526 U.S. 273,119 S. Ct. 1238,143 L. Ed. 2d 384,1999 U.S. LEXIS 2249,1607,Rehnquist,98-8073,RONALD DEAN LOWE v. FEDERAL BUREAU OF INVESTIGATION,NA,NA,213,NA,335,NA,1,NA,NA,0,NA,NA,NA,NA,0,12,NA,1,1,9,0,0,0,0,20360,2,1,0,3,4,4,403,,NA,102,1,8,1,102,1,1,1,2,NA,NA,3
483,1999,AMKennedy,SDOConnor,0,0,0,0,1999-008,1999-008-01,1999-008-01-01,1999-008-01-01-01-05,10/18/99,2,528 U.S. 16,120 S. Ct. 6,145 L. Ed. 2d 21,1999 U.S. LEXIS 6910,1607,Rehnquist,99-5440,In re FREDERICK W. BAUER,NA,NA,212,NA,501,NA,8,NA,NA,0,NA,NA,NA,NA,0,1,NA,3,1,9,0,0,0,0,20360,2,1,0,2,NA,4,403,,NA,NA,1,8,1,106,1,1,1,2,NA,NA,3
484,1999,AScalia,SDOConnor,0,0,0,0,1999-022,1999-022-01,1999-022-01-01,1999-022-01-01-01-04,1/19/00,1,528 U.S. 250,120 S. Ct. 740,145 L. Ed. 2d 747,2000 U.S. LEXIS 822,1607,Rehnquist,99-51,CARL T. C. GUTIERREZ AND MADELEINE Z. BORDALLO v. JOSEPH F. ADA AND FELIX P. CAMACHO,12/6/99,NA,211,NA,251,NA,1,NA,NA,0,62,NA,29,NA,0,2,2,1,1,4,0,1,0,0,20010,2,2,0,4,NA,6,600,48 U.S.C. Œ_ 1421,107,102,1,9,0,105,1,1,2,2,NA,NA,3
