caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
1947-111,1947-111-01,1947-111-01-01,1947-111-01-01-01-07,6/21/1948,1,335 U.S. 77,68 S. Ct. 1413,92 L. Ed. 2d 1830,1948 U.S. LEXIS 1934,1947,1301,Vinson,97,UNITED STATES v. HOFFMAN,10/23/47,,27,,125,,2,,,0,55,10,55,10,0,1,,2,1,4,0,1,0,0,10110,1,1,0,4,,4,401,,87,80,1,5,4,85,WBRutledge,2,2,2,1,,
1947-111,1947-111-01,1947-111-01-01,1947-111-01-01-01-08,6/21/1948,1,335 U.S. 77,68 S. Ct. 1413,92 L. Ed. 2d 1830,1948 U.S. LEXIS 1934,1947,1301,Vinson,97,UNITED STATES v. HOFFMAN,10/23/47,,27,,125,,2,,,0,55,10,55,10,0,1,,2,1,4,0,1,0,0,10110,1,1,0,4,,4,401,,87,80,1,5,4,82,FMurphy,2,3,2,1,,
1947-111,1947-111-01,1947-111-01-01,1947-111-01-01-01-09,6/21/1948,1,335 U.S. 77,68 S. Ct. 1413,92 L. Ed. 2d 1830,1948 U.S. LEXIS 1934,1947,1301,Vinson,97,UNITED STATES v. HOFFMAN,10/23/47,,27,,125,,2,,,0,55,10,55,10,0,1,,2,1,4,0,1,0,0,10110,1,1,0,4,,4,401,,87,80,1,5,4,87,FMVinson,1,2,1,2,,
1947-111,1947-111-01,1947-111-01-02,1947-111-01-02-01-01,6/21/1948,1,335 U.S. 77,68 S. Ct. 1413,92 L. Ed. 2d 1830,1948 U.S. LEXIS 1934,1947,1301,Vinson,97,UNITED STATES v. HOFFMAN,10/23/47,,27,,125,,2,,,0,55,10,55,10,0,1,,2,1,4,0,1,0,0,10110,1,1,0,4,,6,600,18 U.S.C. _ 682,87,80,1,5,4,86,HHBurton,1,1,1,2,,
1947-111,1947-111-01,1947-111-01-02,1947-111-01-02-01-02,6/21/1948,1,335 U.S. 77,68 S. Ct. 1413,92 L. Ed. 2d 1830,1948 U.S. LEXIS 1934,1947,1301,Vinson,97,UNITED STATES v. HOFFMAN,10/23/47,,27,,125,,2,,,0,55,10,55,10,0,1,,2,1,4,0,1,0,0,10110,1,1,0,4,,6,600,18 U.S.C. _ 682,87,80,1,5,4,84,RHJackson,2,3,2,1,,
1947-111,1947-111-01,1947-111-01-02,1947-111-01-02-01-03,6/21/1948,1,335 U.S. 77,68 S. Ct. 1413,92 L. Ed. 2d 1830,1948 U.S. LEXIS 1934,1947,1301,Vinson,97,UNITED STATES v. HOFFMAN,10/23/47,,27,,125,,2,,,0,55,10,55,10,0,1,,2,1,4,0,1,0,0,10110,1,1,0,4,,6,600,18 U.S.C. _ 682,87,80,1,5,4,81,WODouglas,1,1,1,2,,
1947-111,1947-111-01,1947-111-01-02,1947-111-01-02-01-04,6/21/1948,1,335 U.S. 77,68 S. Ct. 1413,92 L. Ed. 2d 1830,1948 U.S. LEXIS 1934,1947,1301,Vinson,97,UNITED STATES v. HOFFMAN,10/23/47,,27,,125,,2,,,0,55,10,55,10,0,1,,2,1,4,0,1,0,0,10110,1,1,0,4,,6,600,18 U.S.C. _ 682,87,80,1,5,4,80,FFrankfurter,2,2,2,1,,
1947-111,1947-111-01,1947-111-01-02,1947-111-01-02-01-05,6/21/1948,1,335 U.S. 77,68 S. Ct. 1413,92 L. Ed. 2d 1830,1948 U.S. LEXIS 1934,1947,1301,Vinson,97,UNITED STATES v. HOFFMAN,10/23/47,,27,,125,,2,,,0,55,10,55,10,0,1,,2,1,4,0,1,0,0,10110,1,1,0,4,,6,600,18 U.S.C. _ 682,87,80,1,5,4,79,SFReed,1,1,1,2,,
1947-111,1947-111-01,1947-111-01-02,1947-111-01-02-01-06,6/21/1948,1,335 U.S. 77,68 S. Ct. 1413,92 L. Ed. 2d 1830,1948 U.S. LEXIS 1934,1947,1301,Vinson,97,UNITED STATES v. HOFFMAN,10/23/47,,27,,125,,2,,,0,55,10,55,10,0,1,,2,1,4,0,1,0,0,10110,1,1,0,4,,6,600,18 U.S.C. _ 682,87,80,1,5,4,78,HLBlack,1,1,1,2,,
1947-111,1947-111-01,1947-111-01-02,1947-111-01-02-01-07,6/21/1948,1,335 U.S. 77,68 S. Ct. 1413,92 L. Ed. 2d 1830,1948 U.S. LEXIS 1934,1947,1301,Vinson,97,UNITED STATES v. HOFFMAN,10/23/47,,27,,125,,2,,,0,55,10,55,10,0,1,,2,1,4,0,1,0,0,10110,1,1,0,4,,6,600,18 U.S.C. _ 682,87,80,1,5,4,85,WBRutledge,2,2,2,1,,
1947-111,1947-111-01,1947-111-01-02,1947-111-01-02-01-08,6/21/1948,1,335 U.S. 77,68 S. Ct. 1413,92 L. Ed. 2d 1830,1948 U.S. LEXIS 1934,1947,1301,Vinson,97,UNITED STATES v. HOFFMAN,10/23/47,,27,,125,,2,,,0,55,10,55,10,0,1,,2,1,4,0,1,0,0,10110,1,1,0,4,,6,600,18 U.S.C. _ 682,87,80,1,5,4,82,FMurphy,2,3,2,1,,
1947-111,1947-111-01,1947-111-01-02,1947-111-01-02-01-09,6/21/1948,1,335 U.S. 77,68 S. Ct. 1413,92 L. Ed. 2d 1830,1948 U.S. LEXIS 1934,1947,1301,Vinson,97,UNITED STATES v. HOFFMAN,10/23/47,,27,,125,,2,,,0,55,10,55,10,0,1,,2,1,4,0,1,0,0,10110,1,1,0,4,,6,600,18 U.S.C. _ 682,87,80,1,5,4,87,FMVinson,1,2,1,2,,
1947-112,1947-112-01,1947-112-01-01,1947-112-01-01-01-01,6/21/1948,7,335 U.S. 80,68 S. Ct. 1475,92 L. Ed. 2d 1832,1948 U.S. LEXIS 2808,1947,1301,Vinson,94,"MEMPHIS NATURAL GAS CO. v. STONE, CHAIRMAN, STATE TAX COMMISSION",12/8/47,,209,,28,29,1,117,29,0,302,29,300,29,0,12,3,2,1,2,0,0,0,0,80100,8,2,0,2,,1,111,,79,87,1,5,4,86,HHBurton,2,1,1,1,80,
1947-112,1947-112-01,1947-112-01-01,1947-112-01-01-01-02,6/21/1948,7,335 U.S. 80,68 S. Ct. 1475,92 L. Ed. 2d 1832,1948 U.S. LEXIS 2808,1947,1301,Vinson,94,"MEMPHIS NATURAL GAS CO. v. STONE, CHAIRMAN, STATE TAX COMMISSION",12/8/47,,209,,28,29,1,117,29,0,302,29,300,29,0,12,3,2,1,2,0,0,0,0,80100,8,2,0,2,,1,111,,79,87,1,5,4,84,RHJackson,2,1,1,1,80,
1947-112,1947-112-01,1947-112-01-01,1947-112-01-01-01-03,6/21/1948,7,335 U.S. 80,68 S. Ct. 1475,92 L. Ed. 2d 1832,1948 U.S. LEXIS 2808,1947,1301,Vinson,94,"MEMPHIS NATURAL GAS CO. v. STONE, CHAIRMAN, STATE TAX COMMISSION",12/8/47,,209,,28,29,1,117,29,0,302,29,300,29,0,12,3,2,1,2,0,0,0,0,80100,8,2,0,2,,1,111,,79,87,1,5,4,81,WODouglas,1,1,2,2,,
1947-112,1947-112-01,1947-112-01-01,1947-112-01-01-01-04,6/21/1948,7,335 U.S. 80,68 S. Ct. 1475,92 L. Ed. 2d 1832,1948 U.S. LEXIS 2808,1947,1301,Vinson,94,"MEMPHIS NATURAL GAS CO. v. STONE, CHAIRMAN, STATE TAX COMMISSION",12/8/47,,209,,28,29,1,117,29,0,302,29,300,29,0,12,3,2,1,2,0,0,0,0,80100,8,2,0,2,,1,111,,79,87,1,5,4,80,FFrankfurter,2,2,1,1,,
1947-112,1947-112-01,1947-112-01-01,1947-112-01-01-01-05,6/21/1948,7,335 U.S. 80,68 S. Ct. 1475,92 L. Ed. 2d 1832,1948 U.S. LEXIS 2808,1947,1301,Vinson,94,"MEMPHIS NATURAL GAS CO. v. STONE, CHAIRMAN, STATE TAX COMMISSION",12/8/47,,209,,28,29,1,117,29,0,302,29,300,29,0,12,3,2,1,2,0,0,0,0,80100,8,2,0,2,,1,111,,79,87,1,5,4,79,SFReed,5,2,2,2,,
1947-112,1947-112-01,1947-112-01-01,1947-112-01-01-01-06,6/21/1948,7,335 U.S. 80,68 S. Ct. 1475,92 L. Ed. 2d 1832,1948 U.S. LEXIS 2808,1947,1301,Vinson,94,"MEMPHIS NATURAL GAS CO. v. STONE, CHAIRMAN, STATE TAX COMMISSION",12/8/47,,209,,28,29,1,117,29,0,302,29,300,29,0,12,3,2,1,2,0,0,0,0,80100,8,2,0,2,,1,111,,79,87,1,5,4,78,HLBlack,4,1,2,2,,
1947-112,1947-112-01,1947-112-01-01,1947-112-01-01-01-07,6/21/1948,7,335 U.S. 80,68 S. Ct. 1475,92 L. Ed. 2d 1832,1948 U.S. LEXIS 2808,1947,1301,Vinson,94,"MEMPHIS NATURAL GAS CO. v. STONE, CHAIRMAN, STATE TAX COMMISSION",12/8/47,,209,,28,29,1,117,29,0,302,29,300,29,0,12,3,2,1,2,0,0,0,0,80100,8,2,0,2,,1,111,,79,87,1,5,4,85,WBRutledge,4,2,2,2,,
1947-112,1947-112-01,1947-112-01-01,1947-112-01-01-01-08,6/21/1948,7,335 U.S. 80,68 S. Ct. 1475,92 L. Ed. 2d 1832,1948 U.S. LEXIS 2808,1947,1301,Vinson,94,"MEMPHIS NATURAL GAS CO. v. STONE, CHAIRMAN, STATE TAX COMMISSION",12/8/47,,209,,28,29,1,117,29,0,302,29,300,29,0,12,3,2,1,2,0,0,0,0,80100,8,2,0,2,,1,111,,79,87,1,5,4,82,FMurphy,1,1,2,2,,
1947-112,1947-112-01,1947-112-01-01,1947-112-01-01-01-09,6/21/1948,7,335 U.S. 80,68 S. Ct. 1475,92 L. Ed. 2d 1832,1948 U.S. LEXIS 2808,1947,1301,Vinson,94,"MEMPHIS NATURAL GAS CO. v. STONE, CHAIRMAN, STATE TAX COMMISSION",12/8/47,,209,,28,29,1,117,29,0,302,29,300,29,0,12,3,2,1,2,0,0,0,0,80100,8,2,0,2,,1,111,,79,87,1,5,4,87,FMVinson,2,1,1,1,80,
1947-113,1947-113-01,1947-113-01-01,1947-113-01-01-01-01,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,3,350,,79,87,1,9,0,86,HHBurton,1,1,1,2,,
1947-113,1947-113-01,1947-113-01-01,1947-113-01-01-01-02,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,3,350,,79,87,1,9,0,84,RHJackson,1,1,1,2,,
1947-113,1947-113-01,1947-113-01-01,1947-113-01-01-01-03,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,3,350,,79,87,1,9,0,81,WODouglas,4,1,1,2,85,
1947-113,1947-113-01,1947-113-01-01,1947-113-01-01-01-04,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,3,350,,79,87,1,9,0,80,FFrankfurter,3,2,1,2,,
1947-113,1947-113-01,1947-113-01-01,1947-113-01-01-01-05,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,3,350,,79,87,1,9,0,79,SFReed,1,2,1,2,,
1947-113,1947-113-01,1947-113-01-01,1947-113-01-01-01-06,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,3,350,,79,87,1,9,0,78,HLBlack,4,1,1,2,85,
1947-113,1947-113-01,1947-113-01-01,1947-113-01-01-01-07,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,3,350,,79,87,1,9,0,85,WBRutledge,4,2,1,2,,
1947-113,1947-113-01,1947-113-01-01,1947-113-01-01-01-08,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,3,350,,79,87,1,9,0,82,FMurphy,4,1,1,2,85,
1947-113,1947-113-01,1947-113-01-01,1947-113-01-01-01-09,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,3,350,,79,87,1,9,0,87,FMVinson,1,1,1,2,,
1947-113,1947-113-01,1947-113-01-02,1947-113-01-02-01-01,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,2,200,,79,87,1,9,0,86,HHBurton,1,1,1,2,,
1947-113,1947-113-01,1947-113-01-02,1947-113-01-02-01-02,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,2,200,,79,87,1,9,0,84,RHJackson,1,1,1,2,,
1947-113,1947-113-01,1947-113-01-02,1947-113-01-02-01-03,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,2,200,,79,87,1,9,0,81,WODouglas,4,1,1,2,85,
1947-113,1947-113-01,1947-113-01-02,1947-113-01-02-01-04,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,2,200,,79,87,1,9,0,80,FFrankfurter,3,2,1,2,,
1947-113,1947-113-01,1947-113-01-02,1947-113-01-02-01-05,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,2,200,,79,87,1,9,0,79,SFReed,1,2,1,2,,
1947-113,1947-113-01,1947-113-01-02,1947-113-01-02-01-06,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,2,200,,79,87,1,9,0,78,HLBlack,4,1,1,2,85,
1947-113,1947-113-01,1947-113-01-02,1947-113-01-02-01-07,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,2,200,,79,87,1,9,0,85,WBRutledge,4,2,1,2,,
1947-113,1947-113-01,1947-113-01-02,1947-113-01-02-01-08,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,2,200,,79,87,1,9,0,82,FMurphy,4,1,1,2,85,
1947-113,1947-113-01,1947-113-01-02,1947-113-01-02-01-09,6/21/1948,1,335 U.S. 106,68 S. Ct. 1349,92 L. Ed. 2d 1849,1948 U.S. LEXIS 2755,1947,1301,Vinson,695,UNITED STATES v. CONGRESS OF INDUSTRIAL ORGANIZATIONS ET AL.,4/28/48,,27,,249,,2,,,0,55,10,55,10,0,1,,1,1,2,0,0,0,0,80140,8,1,0,1,,2,200,,79,87,1,9,0,87,FMVinson,1,1,1,2,,
1947-114,1947-114-01,1947-114-01-01,1947-114-01-01-01-01,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,2,207,,80,87,1,5,4,86,HHBurton,1,1,1,2,,
1947-114,1947-114-01,1947-114-01-01,1947-114-01-01-01-02,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,2,207,,80,87,1,5,4,84,RHJackson,1,1,1,2,,
1947-114,1947-114-01,1947-114-01-01,1947-114-01-01-01-03,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,2,207,,80,87,1,5,4,81,WODouglas,2,2,2,1,78,
1947-114,1947-114-01,1947-114-01-01,1947-114-01-01-01-04,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,2,207,,80,87,1,5,4,80,FFrankfurter,1,2,1,2,,
1947-114,1947-114-01,1947-114-01-01,1947-114-01-01-01-05,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,2,207,,80,87,1,5,4,79,SFReed,1,1,1,2,,
1947-114,1947-114-01,1947-114-01-01,1947-114-01-01-01-06,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,2,207,,80,87,1,5,4,78,HLBlack,2,2,2,1,,
1947-114,1947-114-01,1947-114-01-01,1947-114-01-01-01-07,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,2,207,,80,87,1,5,4,85,WBRutledge,2,1,2,1,78,81
1947-114,1947-114-01,1947-114-01-01,1947-114-01-01-01-08,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,2,207,,80,87,1,5,4,82,FMurphy,2,1,2,1,78,81
1947-114,1947-114-01,1947-114-01-01,1947-114-01-01-01-09,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,2,207,,80,87,1,5,4,87,FMVinson,1,1,1,2,,
1947-114,1947-114-01,1947-114-01-02,1947-114-01-02-01-01,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,6,600,50 U.S.C. _ 21,80,87,1,5,4,86,HHBurton,1,1,1,2,,
1947-114,1947-114-01,1947-114-01-02,1947-114-01-02-01-02,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,6,600,50 U.S.C. _ 21,80,87,1,5,4,84,RHJackson,1,1,1,2,,
1947-114,1947-114-01,1947-114-01-02,1947-114-01-02-01-03,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,6,600,50 U.S.C. _ 21,80,87,1,5,4,81,WODouglas,2,2,2,1,78,
1947-114,1947-114-01,1947-114-01-02,1947-114-01-02-01-04,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,6,600,50 U.S.C. _ 21,80,87,1,5,4,80,FFrankfurter,1,2,1,2,,
1947-114,1947-114-01,1947-114-01-02,1947-114-01-02-01-05,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,6,600,50 U.S.C. _ 21,80,87,1,5,4,79,SFReed,1,1,1,2,,
1947-114,1947-114-01,1947-114-01-02,1947-114-01-02-01-06,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,6,600,50 U.S.C. _ 21,80,87,1,5,4,78,HLBlack,2,2,2,1,,
1947-114,1947-114-01,1947-114-01-02,1947-114-01-02-01-07,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,6,600,50 U.S.C. _ 21,80,87,1,5,4,85,WBRutledge,2,1,2,1,78,81
1947-114,1947-114-01,1947-114-01-02,1947-114-01-02-01-08,6/21/1948,1,335 U.S. 160,68 S. Ct. 1429,92 L. Ed. 2d 1881,1948 U.S. LEXIS 1935,1947,1301,Vinson,723,"LUDECKE v. WATKINS, DISTRICT DIRECTOR OF IMMIGRATION",5/3/48,,106,,368,,1,27,,0,96,37,22,,0,12,2,1,1,2,0,0,0,0,20110,2,1,0,4,1,6,600,50 U.S.C. _ 21,80,87,1,5,4,82,FMurphy,2,1,2,1,78,81
