"","term","medianJJ","lib_median","lib_court","caseId","docketId","caseIssuesId","voteId","dateDecision","decisionType","usCite","sctCite","ledCite","lexisCite","naturalCourt","chief","docket","caseName","dateArgument","dateRearg","petitioner","petitionerState","respondent","respondentState","jurisdiction","adminAction","adminActionState","threeJudgeFdc","caseOrigin","caseOriginState","caseSource","caseSourceState","lcDisagreement","certReason","lcDisposition","lcDispositionDirection","declarationUncon","caseDisposition","caseDispositionUnusual","partyWinning","precedentAlteration","voteUnclear","issue","issueArea","decisionDirection","decisionDirectionDissent","authorityDecision1","authorityDecision2","lawType","lawSupp","lawMinor","majOpinWriter","majOpinAssigner","splitVote","majVotes","minVotes","_merge"
"33",1946,"SFReed",0,0,"1946-078","1946-078-01","1946-078-01-01","1946-078-01-01-01",1947-03-31,1,"330 U.S. 649","67 S. Ct. 931","91 L. Ed. 1158","1947 U.S. LEXIS 2853",1301,"Vinson","22","LEVINSON v. SPECTOR MOTOR SERVICE",1945-12-11,1946-10-21,145,NA,151,NA,1,66,NA,0,302,17,300,17,0,10,3,1,1,2,0,0,0,0,70040,7,1,0,4,NA,3,334,"",86,87,1,6,3,3
"34",1946,"SFReed",0,0,"1946-038","1946-038-01","1946-038-01-01","1946-038-01-01-01",1947-01-20,1,"329 U.S. 539","67 S. Ct. 448","91 L. Ed. 485","1947 U.S. LEXIS 2748",1301,"Vinson","229","PATTERSON, SECRETARY OF WAR, ET AL. v. LAMB",1947-01-07,NA,324,NA,142,NA,1,24,NA,0,55,10,32,NA,0,10,3,2,1,3,0,1,0,0,90120,9,1,0,5,NA,NA,NA,"",78,87,1,9,0,3
"35",1946,"SFReed",0,0,"1946-023","1946-023-01","1946-023-01-01","1946-023-01-01-01",1946-12-23,1,"329 U.S. 338","67 S. Ct. 301","91 L. Ed. 331","1946 U.S. LEXIS 1584",1301,"Vinson","23","GIBSON v. UNITED STATES",1946-01-02,1946-10-23,142,NA,27,NA,1,24,NA,0,115,49,28,NA,0,10,2,1,1,3,0,1,0,0,30130,3,2,0,4,NA,3,366,"",85,78,1,9,0,3
"36",1946,"SFReed",0,0,"1946-139","1946-139-01","1946-139-01-01","1946-139-01-01-01",1947-06-23,1,"332 U.S. 301","67 S. Ct. 1604","91 L. Ed. 2067","1947 U.S. LEXIS 2030",1301,"Vinson","235","UNITED STATES v. STANDARD OIL COMPANY OF CALIFORNIA ET AL.",1947-04-08,NA,27,NA,198,NA,1,NA,NA,0,51,6,29,NA,0,10,3,1,1,2,0,0,0,0,80070,8,1,0,3,NA,NA,NA,"",85,87,1,8,1,3
"37",1946,"SFReed",0,0,"1946-001","1946-001-01","1946-001-01-01","1946-001-01-01-01",1946-11-18,1,"329 U.S. 1","67 S. Ct. 6","91 L. Ed. 3","1946 U.S. LEXIS 1724",1301,"Vinson","24","HALLIBURTON OIL WELL CEMENTING CO. v. WALKER et al., DOING BUSINESS AS DEPTHOGRAPH CO.",1946-01-09,1946-10-23,198,NA,172,NA,6,NA,NA,0,51,6,29,NA,0,11,2,1,1,3,0,1,1,0,80180,8,2,0,4,NA,6,600,"35 U.S.C. § 33",78,78,1,8,1,3
"38",1946,"SFReed",0,0,"1946-102","1946-102-01","1946-102-01-01","1946-102-01-01-01",1947-05-19,1,"331 U.S. 367","67 S. Ct. 1249","91 L. Ed. 1546","1947 U.S. LEXIS 2266",1301,"Vinson","241","CRAIG ET AL. v. HARNEY, SHERIFF",1947-01-09,NA,220,NA,28,51,1,NA,NA,0,302,51,300,51,1,10,9,1,1,3,0,1,0,0,30010,3,2,0,2,NA,2,200,"",81,78,1,6,3,3
"39",1946,"SFReed",0,0,"1946-009","1946-009-01","1946-009-01-01","1946-009-01-01-01",1946-12-09,1,"329 U.S. 143","67 S. Ct. 245","91 L. Ed. 136","1946 U.S. LEXIS 3047",1301,"Vinson","25","UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.",1946-02-27,1946-11-13,4,2,248,NA,1,117,2,0,44,2,29,NA,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,"",87,87,1,9,0,3
"40",1946,"SFReed",0,0,"1946-144","1946-144-01","1946-144-01-01","1946-144-01-01-01",1947-03-31,5,"330 U.S. 806","67 S. Ct. 1078","91 L. Ed. 1263","1947 U.S. LEXIS 2475",1301,"Vinson","253","UNITED STATES v. PULLMAN COMPANY et al.",1947-03-11,NA,27,NA,501,NA,2,NA,NA,1,109,NA,109,NA,0,1,NA,NA,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,1,4,4,3
"41",1946,"SFReed",0,0,"1946-004","1946-004-01","1946-004-01-01","1946-004-01-01-01",1946-11-25,7,"329 U.S. 40","67 S. Ct. 167","91 L. Ed. 29","1946 U.S. LEXIS 1696",1301,"Vinson","26","UNITED STATES v. ALCEA BAND OF TILLAMOOKS ET AL.",1946-01-31,1946-10-25,27,NA,170,NA,1,67,NA,0,3,NA,3,NA,0,10,NA,2,1,2,0,0,0,0,20150,2,2,0,4,NA,6,600,"49 Stat. 801",87,87,1,5,3,3
"42",1946,"SFReed",0,0,"1946-066","1946-066-01","1946-066-01-01","1946-066-01-01-01",1947-03-10,1,"330 U.S. 469","67 S. Ct. 801","91 L. Ed. 1028","1947 U.S. LEXIS 2874",1301,"Vinson","265","CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1947-01-10,NA,331,NA,171,NA,1,31,NA,0,55,10,32,NA,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,NA,1,143,"",82,78,1,7,2,3
"43",1946,"SFReed",0,0,"1946-083","1946-083-01","1946-083-01-01","1946-083-01-01-01",1947-04-07,1,"330 U.S. 743","67 S. Ct. 1015","91 L. Ed. 1219","1947 U.S. LEXIS 2440",1301,"Vinson","27","BRUCE'S JUICES, INC. v. AMERICAN CAN CO.",1946-01-29,1946-11-14,158,NA,184,NA,1,NA,NA,0,302,12,300,12,0,12,2,1,1,2,0,0,0,0,80010,8,1,0,4,NA,3,364,"",84,87,1,5,4,3
"44",1946,"SFReed",0,0,"1946-076","1946-076-01","1946-076-01-01","1946-076-01-01-01",1947-03-31,1,"330 U.S. 622","67 S. Ct. 886","91 L. Ed. 1140","1947 U.S. LEXIS 2473",1301,"Vinson","270","INDUSTRIAL COMMISSION OF WISCONSIN ET AL. v. McCARTIN ET AL.",1947-01-17,NA,4,58,151,NA,1,117,58,0,302,58,300,58,0,11,2,3,1,3,0,1,0,0,110030,11,3,0,2,NA,1,143,"",82,87,1,9,0,3
"45",1946,"SFReed",0,0,"1946-027","1946-027-01","1946-027-01-01","1946-027-01-01-01",1947-01-06,1,"329 U.S. 402","67 S. Ct. 421","91 L. Ed. 380","1947 U.S. LEXIS 3020",1301,"Vinson","28","MACGREGOR v. WESTINGHOUSE ELECTRIC & MANUFACTURING CO.",1946-12-12,NA,177,NA,172,NA,6,NA,NA,0,302,45,300,45,0,5,2,1,1,4,0,1,1,0,80180,8,2,0,7,NA,5,507,"",78,87,1,5,4,3
"46",1946,"SFReed",0,0,"1946-122","1946-122-01","1946-122-01-01","1946-122-01-01-01",1947-06-16,1,"331 U.S. 737","67 S. Ct. 1489","91 L. Ed. 1782","1947 U.S. LEXIS 2073",1301,"Vinson","287","BAZLEY v. COMMISSIONER OF INTERNAL REVENUE",1947-01-09,NA,240,NA,369,NA,1,69,NA,0,9,NA,23,NA,1,10,2,2,1,2,0,0,0,0,120010,12,2,0,4,NA,3,345,"",80,87,1,7,2,3
"47",1946,"SFReed",0,0,"1946-063","1946-063-01","1946-063-01-01","1946-063-01-01-01",1947-03-10,1,"330 U.S. 422","67 S. Ct. 815","91 L. Ed. 993","1947 U.S. LEXIS 2872",1301,"Vinson","29","JOSEPH, COMPTROLLER, et al. v. CARTER & WEEKES STEVEDORING CO.",1946-03-01,1946-11-12,19,37,25,37,1,117,37,0,302,37,301,37,0,11,2,1,4,2,0,0,0,0,80100,8,1,0,2,NA,1,111,"",79,74,1,5,4,3
"48",1946,"SFReed",0,0,"1946-072","1946-072-01","1946-072-01-01","1946-072-01-01-01",1947-03-31,1,"330 U.S. 552","67 S. Ct. 910","91 L. Ed. 1093","1947 U.S. LEXIS 2870",1301,"Vinson","291","KOTCH ET AL. v. BOARD OF RIVER PORT PILOT COMMISSIONERS FOR THE PORT OF NEW ORLEANS ET AL.",1947-02-05,NA,177,NA,4,22,2,117,22,0,302,22,300,22,0,1,2,1,1,2,0,0,0,0,20060,2,1,0,2,NA,2,231,"",78,87,1,5,4,3
"49",1946,"SFReed",0,0,"1946-017","1946-017-01","1946-017-01-01","1946-017-01-01-01",1946-12-16,1,"329 U.S. 249","67 S. Ct. 274","91 L. Ed. 265","1946 U.S. LEXIS 1616",1301,"Vinson","3","FREEMAN, TRUSTEE, v. HEWIT, DIRECTOR OF GROSS INCOME TAX DIVISION",1944-10-08,1946-10-14,102,NA,19,18,2,NA,NA,0,302,18,300,18,0,1,3,2,3,3,0,1,0,0,80100,8,1,0,2,NA,1,111,"",80,74,1,6,3,3
"50",1946,"SFReed",0,0,"1946-063","1946-063-02","1946-063-02-01","1946-063-02-01-01",1947-03-10,1,"330 U.S. 422","67 S. Ct. 815","91 L. Ed. 993","1947 U.S. LEXIS 2872",1301,"Vinson","30","JOSEPH, COMPTROLLER, et al. v. CARTER & WEEKES STEVEDORING CO.",1946-03-01,1946-11-12,19,37,25,37,1,117,37,0,302,37,301,37,0,11,2,1,4,2,0,0,0,0,80100,8,1,0,2,NA,1,111,"",79,74,1,5,4,3
"51",1946,"SFReed",0,0,"1946-055","1946-055-01","1946-055-01-01","1946-055-01-01-01",1947-02-17,1,"330 U.S. 183","67 S. Ct. 657","91 L. Ed. 832","1947 U.S. LEXIS 2649",1301,"Vinson","31","ANGEL v. BULLINGTON",1946-03-05,1946-11-18,123,NA,233,NA,1,NA,NA,0,100,38,24,NA,0,10,2,2,1,3,0,1,1,0,90460,9,1,0,7,NA,5,506,"",80,78,1,6,3,3
"52",1946,"SFReed",0,0,"1946-119","1946-119-01","1946-119-01-01","1946-119-01-01-01",1947-06-16,1,"331 U.S. 704","67 S. Ct. 1463","91 L. Ed. 1757","1947 U.S. LEXIS 2847",1301,"Vinson","312","UNITED STATES v. SILK, DOING BUSINESS AS ALBERT SILK COAL CO.",1947-03-10,NA,27,NA,240,NA,1,69,NA,0,72,20,30,NA,0,10,2,2,1,6,0,1,0,0,120010,12,1,1,4,NA,3,370,"",79,87,1,6,3,3
"53",1946,"SFReed",0,0,"1946-115","1946-115-01","1946-115-01-01","1946-115-01-01-01",1947-06-09,1,"331 U.S. 586","67 S. Ct. 1355","91 L. Ed. 1687","1947 U.S. LEXIS 2161",1301,"Vinson","32","ORDER OF UNITED COMMERCIAL TRAVELERS OF AMERICA v. WOLFE",1946-02-28,1946-11-12,171,NA,166,NA,1,NA,NA,0,302,49,300,49,1,13,2,3,3,3,0,1,0,0,110030,11,3,0,2,NA,1,143,"",86,74,1,5,4,3
"54",1946,"SFReed",0,0,"1946-046","1946-046-01","1946-046-01-01","1946-046-01-01-01",1947-02-03,1,"329 U.S. 649","67 S. Ct. 598","91 L. Ed. 572","1947 U.S. LEXIS 2694",1301,"Vinson","320","ELLIS v. UNION PACIFIC RAILROAD CO.",1947-01-16,NA,145,NA,231,NA,1,NA,NA,0,302,32,300,32,0,4,3,1,1,3,0,1,0,0,80040,8,2,0,4,NA,3,329,"",81,87,1,9,0,3
"55",1946,"SFReed",0,0,"1946-052","1946-052-01","1946-052-01-01","1946-052-01-01-01",1947-02-17,1,"330 U.S. 158","67 S. Ct. 644","91 L. Ed. 816","1947 U.S. LEXIS 2958",1301,"Vinson","335","WALLING, WAGE AND HOUR ADMINISTRATOR, v. NASHVILLE, CHATTANOOGA & ST. LOUIS RAILWAY",1947-01-17,NA,371,NA,151,NA,1,NA,NA,0,117,50,26,NA,1,10,2,1,1,2,0,0,0,0,70040,7,1,0,4,NA,3,334,"",78,87,1,9,0,3
"56",1946,"SFReed",0,0,"1946-095","1946-095-01","1946-095-01-01","1946-095-01-01-01",1947-05-05,1,"331 U.S. 145","67 S. Ct. 1098","91 L. Ed. 1399","1947 U.S. LEXIS 2936",1301,"Vinson","34","HARRIS v. UNITED STATES",1946-12-12,NA,100,NA,27,NA,1,NA,NA,0,107,42,30,NA,0,10,2,1,1,2,0,0,0,0,10050,1,1,0,1,NA,2,205,"",87,87,1,5,4,3
"57",1946,"SFReed",0,0,"1946-101","1946-101-01","1946-101-01-01","1946-101-01-01-01",1947-05-12,1,"331 U.S. 284","67 S. Ct. 1207","91 L. Ed. 1492","1947 U.S. LEXIS 2898",1301,"Vinson","343","NEW YORK ET AL. v. UNITED STATES ET AL.",1947-03-03,NA,28,37,27,NA,2,66,NA,1,95,37,95,37,0,1,2,2,1,2,0,0,0,0,80220,8,2,0,5,4,3,343,"",81,87,1,7,2,3
"58",1946,"SFReed",0,0,"1946-101","1946-101-03","1946-101-03-01","1946-101-03-01-01",1947-05-12,1,"331 U.S. 284","67 S. Ct. 1207","91 L. Ed. 1492","1947 U.S. LEXIS 2898",1301,"Vinson","344","NEW YORK ET AL. v. UNITED STATES ET AL.",1947-03-03,NA,231,NA,27,NA,2,66,NA,1,95,37,95,37,0,1,2,2,1,2,0,0,0,0,80220,8,2,0,5,4,3,343,"",81,87,1,7,2,3
"59",1946,"SFReed",0,0,"1946-101","1946-101-02","1946-101-02-01","1946-101-02-01-01",1947-05-12,1,"331 U.S. 284","67 S. Ct. 1207","91 L. Ed. 1492","1947 U.S. LEXIS 2898",1301,"Vinson","345","NEW YORK ET AL. v. UNITED STATES ET AL.",1947-03-03,NA,28,23,27,NA,2,66,NA,1,95,37,95,37,0,1,2,2,1,2,0,0,0,0,80220,8,2,0,5,4,3,343,"",81,87,1,7,2,3
"60",1946,"SFReed",0,0,"1946-024","1946-024-01","1946-024-01-01","1946-024-01-01-01",1946-12-23,1,"329 U.S. 362","67 S. Ct. 340","91 L. Ed. 348","1946 U.S. LEXIS 3045",1301,"Vinson","35","ILLINOIS EX REL. GORDON, DIRECTOR OF LABOR, v. CAMPBELL, COLLECTOR OF INTERNAL REVENUE",1946-03-28,1946-11-19,28,17,369,NA,1,117,17,0,302,17,300,17,0,11,3,2,1,2,0,0,0,0,120030,12,2,0,4,NA,3,307,"",85,87,1,7,2,3
"61",1946,"SFReed",0,0,"1946-011","1946-011-01","1946-011-01-01","1946-011-01-01-01",1946-12-09,1,"329 U.S. 173","67 S. Ct. 216","91 L. Ed. 172","1946 U.S. LEXIS 1657",1301,"Vinson","36","CARTER v. ILLINOIS",1946-11-15,NA,126,NA,28,17,1,NA,NA,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,NA,2,214,"",80,87,1,5,4,3
"62",1946,"SFReed",0,0,"1946-108","1946-108-01","1946-108-01-01","1946-108-01-01-01",1947-06-02,1,"331 U.S. 477","67 S. Ct. 1334","91 L. Ed. 1615","1947 U.S. LEXIS 2203",1301,"Vinson","367","MYERS v. READING COMPANY",1947-02-06,NA,145,NA,231,NA,1,NA,NA,0,109,45,23,NA,0,11,2,1,1,3,0,1,0,0,80040,8,2,0,4,NA,3,329,"",86,78,1,9,0,3
"63",1946,"SFReed",0,0,"1946-012","1946-012-01","1946-012-01-01","1946-012-01-01-01",1946-12-09,1,"329 U.S. 187","67 S. Ct. 261","91 L. Ed. 181","1946 U.S. LEXIS 1658",1301,"Vinson","37","BALLARD ET AL. v. UNITED STATES",1946-10-15,NA,100,NA,27,NA,1,NA,NA,0,51,6,29,NA,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,NA,NA,NA,"",81,78,1,6,3,3
"64",1946,"SFReed",0,0,"1946-087","1946-087-01","1946-087-01-01","1946-087-01-01-01",1947-04-14,1,"331 U.S. 28","67 S. Ct. 1041","91 L. Ed. 1320","1947 U.S. LEXIS 2852",1301,"Vinson","371","UNITED STATES NATIONAL BANK ET AL. v. CHASE NATIONAL BANK ET AL.",1947-02-07,NA,135,NA,135,NA,1,NA,NA,0,111,45,23,NA,0,12,3,2,1,4,0,1,0,0,80030,8,1,0,4,NA,3,307,"",82,87,1,8,1,3
"65",1946,"SFReed",0,0,"1946-138","1946-138-01","1946-138-01-01","1946-138-01-01-01",1947-06-23,1,"332 U.S. 261","67 S. Ct. 1613","91 L. Ed. 2043","1947 U.S. LEXIS 2924",1301,"Vinson","377","FAY v. NEW YORK",1947-04-03,NA,100,NA,28,37,1,NA,NA,0,302,37,300,37,0,11,2,1,1,2,0,0,0,0,10190,1,1,0,2,NA,2,231,"",84,87,1,5,4,3
"66",1946,"SFReed",0,0,"1946-057","1946-057-01","1946-057-01-01","1946-057-01-01-01",1947-03-03,1,"330 U.S. 219","67 S. Ct. 756","91 L. Ed. 854","1947 U.S. LEXIS 2955",1301,"Vinson","38","NATIONAL LABOR RELATIONS BOARD v. DONNELLY GARMENT CO. ET AL.",1946-10-16,NA,382,NA,151,NA,1,82,NA,0,28,NA,28,NA,1,10,9,1,1,4,0,1,0,0,70070,7,2,0,5,1,2,207,"",80,87,1,9,0,3
"67",1946,"SFReed",0,0,"1946-075","1946-075-01","1946-075-01-01","1946-075-01-01-01",1947-03-31,1,"330 U.S. 610","67 S. Ct. 903","91 L. Ed. 1133","1947 U.S. LEXIS 2472",1301,"Vinson","384","NEW YORK EX REL. HALVEY v. HALVEY",1947-02-05,NA,253,NA,168,NA,1,NA,NA,0,302,37,300,37,0,10,2,3,1,2,0,0,0,0,110030,11,3,0,2,NA,1,143,"",81,78,1,9,0,3
"68",1946,"SFReed",0,0,"1946-131","1946-131-01","1946-131-01-01","1946-131-01-01-01",1947-06-23,1,"332 U.S. 168","67 S. Ct. 1584","91 L. Ed. 1977","1947 U.S. LEXIS 2027",1301,"Vinson","385","ATLANTIC COAST LINE RAILROAD CO. v. PHILLIPS, STATE REVENUE COMMISSIONER",1947-04-09,NA,25,13,19,13,2,NA,NA,0,302,13,300,13,0,1,3,2,1,2,0,0,0,0,80100,8,2,0,2,NA,1,128,"",80,78,1,9,0,3
"69",1946,"SFReed",0,0,"1946-057","1946-057-02","1946-057-02-01","1946-057-02-01-01",1947-03-03,1,"330 U.S. 219","67 S. Ct. 756","91 L. Ed. 854","1947 U.S. LEXIS 2955",1301,"Vinson","39","NATIONAL LABOR RELATIONS BOARD v. DONNELLY GARMENT CO. ET AL.",1946-10-16,NA,382,NA,151,NA,1,82,NA,0,28,NA,28,NA,1,10,9,1,1,4,0,1,0,0,70070,7,2,0,5,1,2,207,"",80,87,1,9,0,3
"70",1946,"SFReed",0,0,"1946-007","1946-007-01","1946-007-01-01","1946-007-01-01-01",1946-11-25,1,"329 U.S. 90","67 S. Ct. 133","91 L. Ed. 103","1946 U.S. LEXIS 3053",1301,"Vinson","4","AMERICAN POWER & LIGHT CO. v. SECURITIES & EXCHANGE COMMISSION",1945-11-16,1946-10-14,148,NA,405,NA,1,105,NA,0,21,NA,21,NA,0,10,2,2,1,2,0,0,0,0,80120,8,2,0,1,NA,6,600,"15 U.S.C. § 79",82,74,1,6,0,3
"71",1946,"SFReed",0,0,"1946-016","1946-016-01","1946-016-01-01","1946-016-01-01-01",1946-12-09,1,"329 U.S. 230","67 S. Ct. 252","91 L. Ed. 209","1946 U.S. LEXIS 2996",1301,"Vinson","40","UNITED STATES v. CARMACK",1946-10-18,NA,27,NA,166,NA,1,58,NA,0,86,30,28,NA,0,10,2,1,1,4,0,1,0,0,40070,4,2,0,4,NA,6,600,"40 U.S.C. § 341",86,87,1,9,0,3
"72",1946,"SFReed",0,0,"1946-059","1946-059-01","1946-059-01-01","1946-059-01-01-01",1947-03-03,1,"330 U.S. 248","67 S. Ct. 747","91 L. Ed. 876","1947 U.S. LEXIS 2859",1301,"Vinson","400","NORTHERN PACIFIC RAILWAY CO. v. UNITED STATES",1947-01-13,NA,231,NA,27,NA,1,NA,NA,0,133,58,27,NA,0,12,2,2,1,2,0,0,0,0,80220,8,2,0,4,NA,6,600,"49 U.S.C. § 65",81,87,1,9,0,3
"73",1946,"SFReed",0,0,"1946-121","1946-121-01","1946-121-01-01","1946-121-01-01-01",1947-06-16,1,"331 U.S. 731","67 S. Ct. 1440","91 L. Ed. 1779","1947 U.S. LEXIS 2896",1301,"Vinson","404","MEXICAN LIGHT & POWER CO., LTD. v. TEXAS MEXICAN RAILWAY CO.",1947-02-06,NA,123,NA,231,NA,1,NA,NA,0,302,51,300,51,0,10,3,1,1,2,0,0,0,0,80070,8,2,0,4,NA,6,600,"49 U.S.C. § 20",80,78,1,7,2,3
"74",1946,"SFReed",0,0,"1946-129","1946-129-01","1946-129-01-01","1946-129-01-01-01",1947-06-23,7,"332 U.S. 145","67 S. Ct. 1711","91 L. Ed. 1962","1947 U.S. LEXIS 2026",1301,"Vinson","405","GAYES v. NEW YORK",1947-05-02,NA,100,NA,28,37,1,NA,NA,0,302,37,302,37,0,11,NA,1,1,2,0,0,0,0,10120,1,1,0,2,NA,2,214,"",80,87,1,5,4,3
"75",1946,"SFReed",0,0,"1946-079","1946-079-01","1946-079-01-01","1946-079-01-01-01",1947-03-31,1,"330 U.S. 695","67 S. Ct. 954","91 L. Ed. 1184","1947 U.S. LEXIS 2892",1301,"Vinson","41","PYRAMID MOTOR FREIGHT CORP. v. ISPASS ET AL.",1946-10-22,NA,245,NA,145,NA,1,66,NA,0,96,37,22,NA,0,10,4,2,1,5,0,1,0,0,70040,7,1,0,4,NA,3,352,"",86,87,1,9,0,3
"76",1946,"SFReed",0,0,"1946-070","1946-070-01","1946-070-01-01","1946-070-01-01-01",1947-03-17,1,"330 U.S. 539","67 S. Ct. 891","91 L. Ed. 1082","1947 U.S. LEXIS 2526",1301,"Vinson","417","UNITED STATES DEPARTMENT OF AGRICULTURE, EMERGENCY CROP AND FEED LOANS v. REMUND, ADMINISTRATOR",1947-02-05,NA,304,NA,102,NA,1,37,NA,0,302,49,300,49,0,10,2,1,1,3,0,1,0,0,120030,12,2,0,4,NA,6,600,"31 U.S.C. § 191",82,87,1,8,1,3
"77",1946,"SFReed",0,0,"1946-104","1946-104-01","1946-104-01-01","1946-104-01-01-01",1947-05-19,1,"331 U.S. 416","67 S. Ct. 1274","91 L. Ed. 1575","1947 U.S. LEXIS 2933",1301,"Vinson","418","NATIONAL LABOR RELATIONS BOARD v. JONES & LAUGHLIN STEEL CORP.",1947-03-07,NA,382,NA,151,NA,1,82,NA,0,26,NA,26,NA,0,12,9,1,1,3,0,1,0,0,90130,9,2,0,3,NA,NA,NA,"",82,78,1,5,4,3
"78",1946,"SFReed",0,0,"1946-103","1946-103-01","1946-103-01-01","1946-103-01-01-01",1947-05-19,1,"331 U.S. 398","67 S. Ct. 1265","91 L. Ed. 1563","1947 U.S. LEXIS 2850",1301,"Vinson","419","NATIONAL LABOR RELATIONS BOARD v. E. C. ATKINS & CO.",1947-03-07,NA,382,NA,151,NA,1,82,NA,0,27,NA,27,NA,0,3,9,1,1,3,0,1,0,0,70130,7,2,0,4,5,3,356,"",82,78,1,6,3,3
"79",1946,"SFReed",0,0,"1946-010","1946-010-01","1946-010-01-01","1946-010-01-01-01",1946-12-09,1,"329 U.S. 156","67 S. Ct. 237","91 L. Ed. 162","1946 U.S. LEXIS 3048",1301,"Vinson","42","VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.",1946-10-22,NA,135,NA,114,NA,1,NA,NA,0,73,21,26,NA,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,NA,3,307,"",78,87,1,8,0,3
"80",1946,"SFReed",0,0,"1946-100","1946-100-01","1946-100-01-01","1946-100-01-01-01",1947-05-12,1,"331 U.S. 256","67 S. Ct. 1287","91 L. Ed. 1474","1947 U.S. LEXIS 2867",1301,"Vinson","429","UNITED STATES v. FULLARD-LEO ET AL.",1947-02-12,NA,27,NA,195,NA,1,NA,NA,0,63,15,29,NA,1,12,2,1,1,2,0,0,0,0,100010,10,1,0,4,NA,5,512,"",79,79,1,5,4,3
"81",1946,"SFReed",0,0,"1946-010","1946-010-03","1946-010-03-01","1946-010-03-01-01",1946-12-09,1,"329 U.S. 156","67 S. Ct. 237","91 L. Ed. 162","1946 U.S. LEXIS 3048",1301,"Vinson","43","VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.",1946-10-22,NA,135,NA,114,NA,1,NA,NA,0,73,21,26,NA,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,NA,3,307,"",78,87,1,8,0,3
"82",1946,"SFReed",0,0,"1946-080","1946-080-01","1946-080-01-01","1946-080-01-01-01",1947-04-07,1,"330 U.S. 709","67 S. Ct. 997","91 L. Ed. 1192","1947 U.S. LEXIS 2438",1301,"Vinson","430","UNITED STATES v. OGILVIE HARDWARE CO., INC.",1947-03-05,NA,27,NA,240,NA,1,NA,NA,0,77,22,25,NA,0,4,2,1,1,2,0,0,0,0,120010,12,1,0,4,NA,6,600,"56 Stat. 798",78,87,1,7,2,3
"83",1946,"SFReed",0,0,"1946-061","1946-061-01","1946-061-01-01","1946-061-01-01-01",1947-03-10,1,"330 U.S. 386","67 S. Ct. 810","91 L. Ed. 967","1947 U.S. LEXIS 2950",1301,"Vinson","431","TESTA ET AL. v. KATT",1947-02-14,NA,123,NA,125,NA,1,NA,NA,0,302,47,301,47,0,3,4,1,1,4,0,1,0,0,100050,10,2,0,2,NA,1,148,"",78,87,1,9,0,3
"84",1946,"SFReed",0,0,"1946-065","1946-065-01","1946-065-01-01","1946-065-01-01-01",1947-03-10,1,"330 U.S. 464","67 S. Ct. 798","91 L. Ed. 1024","1947 U.S. LEXIS 2550",1301,"Vinson","432","AETNA CASUALTY & SURETY CO. ET AL. v. FLOWERS",1947-02-13,NA,171,NA,145,NA,1,NA,NA,0,116,50,26,NA,0,4,11,1,1,4,0,1,0,0,90140,9,2,0,4,NA,6,600,"28 U.S.C. § 41",81,87,1,9,0,3
"85",1946,"SFReed",0,0,"1946-010","1946-010-02","1946-010-02-01","1946-010-02-01-01",1946-12-09,1,"329 U.S. 156","67 S. Ct. 237","91 L. Ed. 162","1946 U.S. LEXIS 3048",1301,"Vinson","44","VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.",1946-10-22,NA,135,NA,114,NA,1,NA,NA,0,73,21,26,NA,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,NA,3,307,"",78,87,1,8,0,3
"86",1946,"SFReed",0,0,"1946-010","1946-010-04","1946-010-04-01","1946-010-04-01-01",1946-12-09,1,"329 U.S. 156","67 S. Ct. 237","91 L. Ed. 162","1946 U.S. LEXIS 3048",1301,"Vinson","45","VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.",1946-10-22,NA,135,NA,114,NA,1,NA,NA,0,73,21,26,NA,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,NA,3,307,"",78,87,1,8,0,3
"87",1946,"SFReed",0,0,"1946-138","1946-138-02","1946-138-02-01","1946-138-02-01-01",1947-06-23,1,"332 U.S. 261","67 S. Ct. 1613","91 L. Ed. 2043","1947 U.S. LEXIS 2924",1301,"Vinson","452","FAY v. NEW YORK",1947-04-03,NA,100,NA,28,37,1,NA,NA,0,302,37,300,37,0,11,2,1,1,2,0,0,0,0,10190,1,1,0,2,NA,2,231,"",84,87,1,5,4,3
